variable,country,essround,non_neutrality,avg_deviation_from_neutrality,dispersion,moderate_divergence,moderate_group_consensus,moderate_size_parity
imwbcnt,Czechia,2014,0.7207593607261185,0.26826715753992886,0.3044904218749802,0.38902213882203274,0.6823671385817331,0.06768174264472641
imwbcnt,Czechia,2016,0.7707665826983494,0.3077176569887991,0.33724204765703714,0.40374091212607194,0.6770715855070917,0.07292978643965486
imwbcnt,Czechia,2018,0.8010175383253738,0.30507756037351047,0.35107608506044896,0.41273592779346124,0.6667289995210214,0.039995830051963575
imwbcnt,Czechia,2020,0.7694658410914266,0.2742112485590975,0.4118214078839471,0.42829331052546,0.6675420183182625,0.11586296292629922
imwbcnt,Czechia,2022,NA,NA,NA,NA,NA,NA
imwbcnt,Germany,2002,0.6380788544683966,0.04366334673823698,0.31143103311601744,0.4097538750268248,0.6938797953212736,0.19259107680461635
imwbcnt,Germany,2008,0.6747911195712119,0.016333447090363152,0.31720174217742736,0.4044882929253845,0.7538918966977421,0.15434148414761942
imwbcnt,Germany,2010,0.6689179006705823,0.006261613770461239,0.32455355144887577,0.4144775728876757,0.7190320388895712,0.2289964178533908
imwbcnt,Germany,2012,0.6856004978659915,0.06762863337018547,0.3313730223216172,0.4041880450731899,0.7177920000340403,0.14693878698296256
imwbcnt,Germany,2014,0.6937425112535485,0.04909936494340066,0.3396958621094617,0.4179478159914859,0.7136916478019126,0.195453214928597
imwbcnt,Germany,2016,0.6841523267357684,0.03580279191998575,0.3370341321897845,0.41816011118287905,0.7075904602497751,0.21772732169520242
imwbcnt,Germany,2018,0.6861475651035716,0.043390088069886805,0.34552318447509334,0.4276962048182714,0.6833216177724422,0.2595035596528432
imwbcnt,Germany,2020,0.6825060154818499,0.0020193140043053503,0.3660620826717059,0.42889179258324256,0.6780284596219984,0.2932633063510962
imwbcnt,Germany,2022,0.7284528604840912,0.006608548727990816,0.3550586155153089,0.4291077461204809,0.6664012876027299,0.259844859743924
imwbcnt,Denmark,2002,0.6760463473035032,0.049307101594710905,0.304480225743674,0.42021942740430557,0.7066520805322274,0.18396478590629387
imwbcnt,Denmark,2008,0.7200273100109549,0.0068062894002373754,0.31246499248959486,0.4391658939440409,0.6547943252919641,0.23302748485703478
imwbcnt,Denmark,2010,0.7144376275084845,0.023431967801105992,0.302426620984165,0.42512213866808807,0.7102710626207218,0.13131101607663212
imwbcnt,Denmark,2012,0.7262248971351402,0.05956398886120784,0.3294884820244309,0.44575812471427023,0.6938007898385108,0.17482824413975315
imwbcnt,Denmark,2014,0.7188753141134308,0.015048441919144473,0.31189249090157506,0.4333554916139475,0.6849567159748193,0.2088242358156218
imwbcnt,Denmark,2016,NA,NA,NA,NA,NA,NA
imwbcnt,Denmark,2018,0.703845818137087,0.01311631741174999,0.30699911486230214,0.4332753147160235,0.687860048264294,0.23574252991498623
imwbcnt,Denmark,2020,NA,NA,NA,NA,NA,NA
imwbcnt,Denmark,2022,NA,NA,NA,NA,NA,NA
imwbcnt,Spain,2002,0.6300755374031757,0.044950295412298585,0.2827365907752413,0.3996677407681358,0.7352003048517679,0.15022340903451675
imwbcnt,Spain,2008,0.7252806665464772,0.01116985884622377,0.33399660827008293,0.4196209321987283,0.6720591009521631,0.2975643312011271
imwbcnt,Spain,2010,0.6867424838553475,0.016462074952271345,0.30523604742754706,0.396003472227365,0.7194149674021209,0.1408322577514516
imwbcnt,Spain,2012,0.7129410976946349,0.06386698600976075,0.36460646114290673,0.42451761509176794,0.6653466354815794,0.16273748595815046
imwbcnt,Spain,2014,0.6552871516753833,0.023795380890855714,0.31877447298712475,0.4367323178630885,0.650592250202038,0.25353225417507547
imwbcnt,Spain,2016,0.6883420483207244,0.09433178209265912,0.3560319148798805,0.44257267715754295,0.6511961472205534,0.19806481882682717
imwbcnt,Spain,2018,0.7118498568002745,0.12254693107125779,0.3681977064031825,0.4414030615487139,0.661531869412741,0.1600547185885024
imwbcnt,Spain,2020,0.6830129740687018,0.19584236753776738,0.4208933859150628,0.44113785810381523,0.6809842578904481,0.1508952282235235
imwbcnt,Spain,2022,0.7402703261287416,0.16538328206475442,0.3687221739549073,0.4461112652784725,0.6634083704095304,0.18747975291340996
imwbcnt,Finland,2002,0.6265953315184206,0.06345283057915108,0.26821745177492956,0.38561596346374205,0.7220517018426191,0.1167882972782057
imwbcnt,Finland,2008,0.6617100455172443,0.018992985280242892,0.256128688980794,0.38482223890837225,0.724526601504331,0.07723081933092968
imwbcnt,Finland,2010,0.693582031698827,0.053552186139929604,0.27702739349154515,0.3739678528921829,0.7445528838406354,0.10005246195985781
imwbcnt,Finland,2012,0.6856816997251728,0.006243606569846883,0.2647977886907648,0.39424319850714207,0.705005817177254,0.11169679593345685
imwbcnt,Finland,2014,0.6827170477260504,0.021426903282085342,0.2886706510366514,0.4140068138116723,0.6741176209376794,0.1924708382556804
imwbcnt,Finland,2016,0.7074777739122403,0.012453404020814674,0.2964668293115935,0.42103645081597807,0.6761587928632882,0.19149401554145365
imwbcnt,Finland,2018,0.7352696356428181,0.006758616441202215,0.30117859232230093,0.4168335537845385,0.6848058757159504,0.18639379468324266
imwbcnt,Finland,2020,0.724099437260775,0.04087141805319466,0.29533650146776647,0.4099651342750541,0.7087766783982611,0.07734945802785186
imwbcnt,Finland,2022,0.7465212629643102,0.06967553864168217,0.320406182201123,0.43773447603870075,0.677107497828343,0.14484570857077203
imwbcnt,France,2002,0.6139015778527397,0.09618147182023976,0.350356577160474,0.4176985716000404,0.6826279769296055,0.18946835732292913
imwbcnt,France,2008,0.6267560118173607,0.06851951741244662,0.3168945678008661,0.41566116267631764,0.6847680785569981,0.15177437459928045
imwbcnt,France,2010,0.6524086691122948,0.09449703143734425,0.3415563318292684,0.4177313564762282,0.6950701947189837,0.15504497189767497
imwbcnt,France,2012,0.6452364037163396,0.10411273835721585,0.35164508158986035,0.41893367372681234,0.7097714844593606,0.12831993568110844
imwbcnt,France,2014,0.6518255412495186,0.056938485502998404,0.33381249632741744,0.4040649514452593,0.7073997204342816,0.163989460055877
imwbcnt,France,2016,0.6480616473553797,0.018966164385981445,0.31952749882559717,0.4096255752211459,0.6984232488022253,0.2552211775095855
imwbcnt,France,2018,0.6492654905133199,0.00645631611949522,0.3158378148644221,0.42101494667578,0.6626273760469934,0.22859407309573165
imwbcnt,France,2020,0.6379193969935264,0.031035457295435442,0.32419017723412996,0.42777760775350826,0.6453208823462069,0.27866657123203487
imwbcnt,France,2022,0.6321414519842756,0.0024466629109550554,0.31712607294072714,0.42449212557609944,0.6765174496601678,0.275204097221122
imwbcnt,United Kingdom,2002,0.7143200651915844,0.08641022805859802,0.35697600000586693,0.4096333074223122,0.6853722762783269,0.12380617617826253
imwbcnt,United Kingdom,2008,0.7845628671065202,0.09093299190689007,0.39909005604239856,0.42492357509026607,0.6781827439667822,0.18864449947402126
imwbcnt,United Kingdom,2010,0.7468501446336386,0.08424814041642198,0.3883630285882133,0.4504408425798925,0.658602853728564,0.2453104895388236
imwbcnt,United Kingdom,2012,0.7447364798042759,0.051328019142799344,0.38616229243240413,0.44206780239301857,0.6314762740349773,0.3337635707261072
imwbcnt,United Kingdom,2014,0.7832836491896301,0.028733564635399136,0.41153374332634185,0.44049140117442803,0.6279956625712598,0.3595823170396622
imwbcnt,United Kingdom,2016,0.7727622702346544,0.12173239951108156,0.37133082790270255,0.42114375550520705,0.691824485330325,0.16615332793497
imwbcnt,United Kingdom,2018,0.7873372667926564,0.15790909679326168,0.40421886065687507,0.4550377033303569,0.6365277322799809,0.2450454941842505
imwbcnt,United Kingdom,2020,0.8198241295123956,0.31596826031739167,0.3828606995365459,0.47478575456923705,0.5906586974128798,0.13440994145501545
imwbcnt,United Kingdom,2022,0.8060334234030903,0.26329714962883166,0.39840658652267974,0.46145583656520117,0.6114721565616619,0.1682415455046261
imwbcnt,Greece,2002,0.7755351359458504,0.3643518817176342,0.3609011429726252,0.44434078913635794,0.6024057965999279,0.10931586022194298
imwbcnt,Greece,2008,0.7879221430088104,0.3940757031535988,0.36780985896518825,0.4524311475920051,0.6338569475466671,0.08898905090754766
imwbcnt,Greece,2010,0.8463466860949431,0.47026605965190893,0.33537250789667744,0.4568779186586639,0.6132544865759915,0.07610150453819388
imwbcnt,Greece,2012,NA,NA,NA,NA,NA,NA
imwbcnt,Greece,2014,NA,NA,NA,NA,NA,NA
imwbcnt,Greece,2016,NA,NA,NA,NA,NA,NA
imwbcnt,Greece,2018,NA,NA,NA,NA,NA,NA
imwbcnt,Greece,2020,0.7594490549957319,0.20851118487973866,0.3312225837485567,0.4101535784347816,0.6683906011333612,0.08916189665954095
imwbcnt,Greece,2022,0.7830189832868595,0.2047468239557504,0.3507863865444695,0.43919027157398927,0.6257947253175951,0.22976402385208206
imwbcnt,Hungary,2002,0.6042382247896265,0.24377443638634821,0.31755998271983366,0.3983493550973093,0.6863739572176172,0.04988265834908796
imwbcnt,Hungary,2008,0.7104887141860285,0.30767595859639835,0.34467834520466145,0.4039951453158713,0.6785559051664072,0.04276200300216143
imwbcnt,Hungary,2010,0.6273955446287218,0.22304974841007452,0.30935944166945933,0.39988365403509685,0.6530587975121129,0.055921888351601584
imwbcnt,Hungary,2012,0.6450194176064799,0.176346356651022,0.3203166723587023,0.3989986903223307,0.6875410237735675,0.09997014136315092
imwbcnt,Hungary,2014,0.6870931185472914,0.25739783463787946,0.30799299611181935,0.36451849024575245,0.7500997189432294,0.025786336356732914
imwbcnt,Hungary,2016,0.7273088923536601,0.35409535689900223,0.3447636685774494,0.3909331801043746,0.6681618088982719,0.03394998750643008
imwbcnt,Hungary,2018,0.738697253704038,0.26186395127614176,0.3086471300756133,0.3696709254541033,0.7157057860544256,0.03164896468025798
imwbcnt,Hungary,2020,0.678148730561968,0.23338478120045886,0.3119719515517175,0.3896483574295692,0.6784387140398291,0.05360662546624617
imwbcnt,Hungary,2022,0.743691739985175,0.27844617179936454,0.3480571678846527,0.4074967344569167,0.7086978651930842,0.05646102142275231
imwbcnt,Ireland,2002,0.7121674855698159,0.09816371718315153,0.3306665704721701,0.43895607397198505,0.6362018118656325,0.31599604927980124
imwbcnt,Ireland,2008,0.7978651522561603,0.04515821057246079,0.3422733240112163,0.42644218607130713,0.6875154785954396,0.22968587403465754
imwbcnt,Ireland,2010,0.7979642083122036,0.11627724268980302,0.36415749149239507,0.4418799508121485,0.6623647386128841,0.37067858300366763
imwbcnt,Ireland,2012,0.7642290007363963,0.05066536108510018,0.3735543111936874,0.44166306722656307,0.6276836649442524,0.2591412525454625
imwbcnt,Ireland,2014,0.7629045581781648,0.06220698310367432,0.34351681290935204,0.4259527883466211,0.6575349061668361,0.16567943963469578
imwbcnt,Ireland,2016,0.8103966571835992,0.05846179874587332,0.35302367581098254,0.42843802948897863,0.6852370996132466,0.09241205948014729
imwbcnt,Ireland,2018,0.8282382867880412,0.117141778393,0.3470966629744856,0.4521675076844016,0.6537964021248965,0.14264241053862886
imwbcnt,Ireland,2020,0.8582980203211813,0.20676822219040947,0.34907151522162116,0.45438184279638344,0.6753943550928692,0.11631224211892535
imwbcnt,Ireland,2022,0.8334000512284777,0.1113194294883389,0.3902072143028061,0.4460676824239971,0.6843332987506154,0.11911013444519562
imwbcnt,Israel,2002,0.7584334503460113,0.115982504499517,0.38364877387608587,0.4546628716160225,0.6040134417630214,0.4774443021223346
imwbcnt,Israel,2008,0.8287609194961136,0.026488595758033997,0.3955651654839896,0.4634884233449877,0.6054594036654017,0.4331959416119942
imwbcnt,Israel,2010,0.8081431557114148,0.15872269558704064,0.4031612799669819,0.43331001638271616,0.667368544337201,0.29055224555545217
imwbcnt,Israel,2012,0.8058208746968015,0.17738601522417083,0.41492358159150505,0.45149458509673784,0.6428598044037374,0.30661729158215645
imwbcnt,Israel,2014,0.7649658144186315,0.10872353415528978,0.35417861172215753,0.41376136731724017,0.703761762017972,0.25402787100642904
imwbcnt,Israel,2016,0.8153803443335098,0.1216359552116133,0.413072369036661,0.4414682831994484,0.6171874722302942,0.38288912110078516
imwbcnt,Israel,2018,NA,NA,NA,NA,NA,NA
imwbcnt,Israel,2020,0.7506006706555016,0.06968465232668795,0.3933637481599866,0.4316464918333073,0.6584042598242515,0.3551185918644353
imwbcnt,Israel,2022,NA,NA,NA,NA,NA,NA
imwbcnt,Italy,2002,0.6804908286024653,0.11089121950687063,0.3193760072515004,0.386489300328064,0.7028608603424695,0.11574750151932886
imwbcnt,Italy,2008,NA,NA,NA,NA,NA,NA
imwbcnt,Italy,2010,NA,NA,NA,NA,NA,NA
imwbcnt,Italy,2012,0.7456419382882025,0.16171417905008348,0.4103864586314034,0.4262272669215948,0.6410503307302824,0.20248029900442444
imwbcnt,Italy,2014,NA,NA,NA,NA,NA,NA
imwbcnt,Italy,2016,0.8155694005813023,0.30195379587694426,0.4207770737836285,0.4091239638769508,0.6507464521057458,0.08405142795301018
imwbcnt,Italy,2018,0.7908284776881911,0.18694087552222563,0.40730410538265405,0.4091745467782065,0.6554520913860669,0.11640143893947072
imwbcnt,Italy,2020,0.7700782202290469,0.07589837860971152,0.35961673967203084,0.39839547386324914,0.7079141845904358,0.14323654571613761
imwbcnt,Italy,2022,0.7652931380707377,0.11478214455612418,0.3690650077229467,0.39199821757242315,0.6874289515233647,0.11035651499739514
imwbcnt,Luxembourg,2002,0.6681970289207355,0.6012856719857042,0.27377743715518815,0.43403130796705885,0.6984891964338567,0.13682455648693384
imwbcnt,Luxembourg,2008,NA,NA,NA,NA,NA,NA
imwbcnt,Luxembourg,2010,NA,NA,NA,NA,NA,NA
imwbcnt,Luxembourg,2012,NA,NA,NA,NA,NA,NA
imwbcnt,Luxembourg,2014,NA,NA,NA,NA,NA,NA
imwbcnt,Luxembourg,2016,NA,NA,NA,NA,NA,NA
imwbcnt,Luxembourg,2018,NA,NA,NA,NA,NA,NA
imwbcnt,Luxembourg,2020,NA,NA,NA,NA,NA,NA
imwbcnt,Luxembourg,2022,NA,NA,NA,NA,NA,NA
imwbcnt,Netherlands,2002,0.6982307893626292,0.101260371004809,0.29850246888157245,0.37682520683890747,0.7368660103940858,0.07629909103538907
imwbcnt,Netherlands,2008,0.7269448735773849,0.002363521568714333,0.27898176561629534,0.37311668529241615,0.7252077344327601,0.14640874436697265
imwbcnt,Netherlands,2010,0.7136660842514081,0.010806210974443786,0.26760921225568696,0.3604706871787398,0.7499899680336821,0.07451390399368964
imwbcnt,Netherlands,2012,0.7053275703515038,0.04217094521600782,0.26870781503379937,0.3689294855997225,0.7391844547423213,0.08448106021094873
imwbcnt,Netherlands,2014,0.6727480079289685,0.005015877265010182,0.26027805848546687,0.3702827896529181,0.7261932023829848,0.09739478208514185
imwbcnt,Netherlands,2016,0.6855963124209511,0.04461196302891715,0.265483593619102,0.3665349625166374,0.737110464547724,0.066764188641438793
imwbcnt,Netherlands,2018,0.6935058491456079,0.08523366432560131,0.26603454293509987,0.36492465929872564,0.7520203255175271,0.06851284101301398
imwbcnt,Netherlands,2020,0.7154435162589565,0.11600672599657465,0.2687084083969245,0.3723667530059894,0.7487458704177551,0.06565611292130731
imwbcnt,Netherlands,2022,0.6995535819758839,0.0549169930319799,0.28409652916412814,0.3821697707800831,0.718761035140084,0.10256744503395479
imwbcnt,Norway,2002,0.6358385424167154,0.17377707494948372,0.27067770071867087,0.3855128248668775,0.7094745439821502,0.0934739766708281
imwbcnt,Norway,2008,0.6816371724318475,0.08822782981731798,0.2909523995303314,0.40043765029943224,0.7241487429339633,0.1943614171557131
imwbcnt,Norway,2010,0.661826273216991,0.07150493744041207,0.2856426508917703,0.40088481780261775,0.7056428743194345,0.1785484689149694
imwbcnt,Norway,2012,0.6952579415477038,0.008534071711720338,0.2786500427650731,0.3984208811679293,0.7111286466764556,0.11098038354815877
imwbcnt,Norway,2014,0.6772549495928417,0.03811341773985486,0.28212677794495533,0.405605255980543,0.6705329237085147,0.20742972559786518
imwbcnt,Norway,2016,0.6487602950605103,0.00813243020847807,0.2698532731984197,0.4174207345324408,0.6637445114444078,0.10798501559169181
imwbcnt,Norway,2018,0.6905181553930435,0.044400248617999516,0.29792918701235915,0.4137659105517264,0.7091473630770467,0.09983349107406692
imwbcnt,Norway,2020,0.7140264649650963,0.11657423124122737,0.30028430962976277,0.3992665112973977,0.6777325920127606,0.0705860174741482
imwbcnt,Norway,2022,0.72600797277999,0.11503742434975948,0.30393599901500234,0.41482263094466404,0.68693586686213,0.0719948854709877
imwbcnt,Poland,2002,0.6188855956375889,0.028142706727752653,0.28800325269415666,0.4085101014688219,0.6637493895449225,0.2041684338072684
imwbcnt,Poland,2008,0.6587334007749861,0.16712808201895177,0.30374671196370595,0.43905075217235867,0.6021734119150861,0.1499024610343273
imwbcnt,Poland,2010,0.6793007396292532,0.15368338907305665,0.29792975789196374,0.40598469496828626,0.6950789683586653,0.09651681220793874
imwbcnt,Poland,2012,0.6837703006768956,0.1788310085800939,0.3378365060308339,0.4332560537813274,0.6521329508610691,0.1294061301608159
imwbcnt,Poland,2014,0.6243628874052225,0.08636147870967861,0.3106355843635858,0.43666333422934067,0.6784609962900017,0.24700326047264956
imwbcnt,Poland,2016,0.6443009485347904,0.07442674769177308,0.29514831744709386,0.40562170754201193,0.7016247902347044,0.1594754283378251
imwbcnt,Poland,2018,0.6822924148176608,0.11783081779506849,0.33722476819150765,0.41500881770403986,0.7014148663990714,0.1228320862409411
imwbcnt,Poland,2020,0.6455084702156666,0.21460795235252325,0.38244248484670934,0.43650754211822584,0.6642977447272487,0.13651806740717315
imwbcnt,Poland,2022,0.685650992186158,0.0878415843838603,0.3301826566756683,0.42139798276673823,0.6856295329351962,0.16244329149855954
imwbcnt,Portugal,2002,0.6934276894303919,0.28578421445091395,0.2966575020124948,0.39926518371712705,0.7070454190906785,0.029194313748664335
imwbcnt,Portugal,2008,0.6546742059177226,0.1649842610843324,0.29663202182013365,0.4095014112040076,0.720979175113762,0.09792496402469253
imwbcnt,Portugal,2010,0.6293787390209059,0.21093929302538755,0.26965721070229753,0.38828832246319683,0.712572786662734,0.06290942261038925
imwbcnt,Portugal,2012,0.7022588623378735,0.2672740668008835,0.3049948294506398,0.3999938746405027,0.6625747577815502,0.04192992455712772
imwbcnt,Portugal,2014,0.65437275694716,0.17752569445480618,0.35373149045696356,0.4068142823439395,0.692830377557382,0.10451460648032951
imwbcnt,Portugal,2016,0.6021157742832958,0.012489222782192756,0.27280349442473256,0.3989734706717114,0.6948803251223816,0.1596459988048939
imwbcnt,Portugal,2018,0.6668802738749492,0.08361262562966428,0.30398945378266773,0.40713194260251484,0.6820249473046522,0.05981710554393697
imwbcnt,Portugal,2020,0.6509894019710312,0.0656560101639629,0.3008115395483156,0.41506169561741335,0.7194636526642983,0.10250388866925653
imwbcnt,Portugal,2022,0.7076939346255623,0.11988618533512554,0.3358942648506944,0.4227483286500558,0.7055020945478374,0.16713672649499103
imwbcnt,Sweden,2002,0.748952653197164,0.16331439391135005,0.327702369317729,0.4320460370324762,0.6961991713974209,0.11002107229562087
imwbcnt,Sweden,2008,0.7502822955731154,0.15818464375585872,0.31931220173818176,0.4109078899677238,0.6812474056064559,0.06196570117441793
imwbcnt,Sweden,2010,0.7713053221301482,0.21696224399752567,0.3274779704056447,0.42586269702521434,0.6749865241924433,0.08730411637614315
imwbcnt,Sweden,2012,0.7662733661851868,0.18410875182676067,0.3380502115433358,0.43402416359091467,0.6860750086984639,0.12291105326319278
imwbcnt,Sweden,2014,0.7861901276575144,0.23678308293633618,0.3439639731152426,0.4375481650498989,0.6853751456743526,0.08590064521714215
imwbcnt,Sweden,2016,0.7901057233739386,0.16295769522530268,0.3523592623522053,0.4237351821551354,0.658109713353654,0.12527463849624212
imwbcnt,Sweden,2018,0.7924534487016562,0.20731413685382663,0.35663620479598923,0.44314911482203634,0.6838508494218898,0.12564496994162103
imwbcnt,Sweden,2020,0.7644743189422931,0.04256546745566379,0.4108963418807415,0.44553921616409337,0.6635854485948234,0.27621788168825123
imwbcnt,Sweden,2022,0.7854171000972419,0.17962883280330946,0.34393928093099757,0.4267132472529677,0.6847578933239897,0.08808944244407088
imwbcnt,Slovenia,2002,0.5733013844774602,0.3477333333196751,0.2730192532409954,0.395057885813508,0.7133132700024682,0.08793661368340297
imwbcnt,Slovenia,2008,0.6995052685443772,0.32846338383751494,0.3174158016671902,0.4294183493298682,0.6781182937046524,0.12387125547319579
imwbcnt,Slovenia,2010,0.6588064035657144,0.34261408591836284,0.3072208492524855,0.43977859333795344,0.6539554917002761,0.13528853392714565
imwbcnt,Slovenia,2012,0.6695415758380682,0.2822648429526942,0.3140954874008465,0.40979281492422664,0.7169791291798415,0.1640900637392783
imwbcnt,Slovenia,2014,0.6249386486674342,0.31568538538239715,0.3068424580080516,0.41060694871721354,0.6887236354718371,0.19435289190518995
imwbcnt,Slovenia,2016,0.6547637422665593,0.32839119882754997,0.31852456015529096,0.43031941113269356,0.6818530135474998,0.22238150563529027
imwbcnt,Slovenia,2018,0.6789445210371179,0.34274595755600495,0.32220056924895535,0.4355706164438517,0.6743098962888481,0.19957096189374876
imwbcnt,Slovenia,2020,0.6490349092533928,0.2746182461953233,0.3191789676357927,0.42666730173505824,0.6692827757687068,0.23871287265917793
imwbcnt,Slovenia,2022,0.6860171208195442,0.26471935891938614,0.32367978402084285,0.4232862466453831,0.6663573126691671,0.26205248116003393
imwbcnt,Bulgaria,2002,NA,NA,NA,NA,NA,NA
imwbcnt,Bulgaria,2008,0.7195021726746917,0.0041078330317713355,0.3445645707951857,0.4351076601380576,0.6207237458915471,0.3251273825552045
imwbcnt,Bulgaria,2010,0.6947596524036252,9.324499393486008e-5,0.31965632471689737,0.41654372996188843,0.6385325760758063,0.16523864624744566
imwbcnt,Bulgaria,2012,0.69638024346386,0.045086138908342656,0.32869204572999133,0.398053046745828,0.6707117592411389,0.2487756803671264
imwbcnt,Bulgaria,2014,NA,NA,NA,NA,NA,NA
imwbcnt,Bulgaria,2016,NA,NA,NA,NA,NA,NA
imwbcnt,Bulgaria,2018,0.7396966050946356,0.28151910110805023,0.37671107341402327,0.4499934197554842,0.593265010332366,0.21810406464871446
imwbcnt,Bulgaria,2020,0.7307358470346058,0.1561436079727619,0.3755896848485034,0.4143977124141765,0.6818921422262454,0.26374200578790613
imwbcnt,Bulgaria,2022,NA,NA,NA,NA,NA,NA
imwbcnt,Cyprus,2002,NA,NA,NA,NA,NA,NA
imwbcnt,Cyprus,2008,0.8494625573736494,0.4997519349052672,0.2892247303284908,0.445366522989098,0.5787736074691523,0.37811263940360806
imwbcnt,Cyprus,2010,0.8263022328551659,0.5892527027717003,0.23883465878577242,0.4496247315228525,0.6419986804788903,0.13654225577074636
imwbcnt,Cyprus,2012,0.8524599244802962,0.6403638540691511,0.24941289043330267,0.4535186363091282,0.6569455082411728,0.03744494082506074
imwbcnt,Cyprus,2014,NA,NA,NA,NA,NA,NA
imwbcnt,Cyprus,2016,NA,NA,NA,NA,NA,NA
imwbcnt,Cyprus,2018,0.7570700296038027,0.5035650853114374,0.28437601631254733,0.3945017914483739,0.7485099729612686,0.01998568653801822
imwbcnt,Cyprus,2020,0.715155726673314,0.5399944636869153,0.29053234377717113,0.389518892313016,0.6725137689674501,0.08797587991180786
imwbcnt,Cyprus,2022,0.7548650069439018,0.5671777893789436,0.27725872874292906,0.40103929815000605,0.7281312287206209,0.05059436448309767
imwbcnt,Estonia,2002,NA,NA,NA,NA,NA,NA
imwbcnt,Estonia,2008,0.67377317744825,0.4162097445702794,0.2860410744452981,0.4233186132910525,0.6726524806051238,0.1350780981200031
imwbcnt,Estonia,2010,0.7035409303723958,0.417856062696035,0.2769968828452589,0.39484656592061995,0.7221774852977881,0.07997490474108984
imwbcnt,Estonia,2012,0.6461533945989892,0.36738100254308564,0.290919366217779,0.3964676098274812,0.705960550679247,0.16018694555382543
imwbcnt,Estonia,2014,0.6329783541001563,0.35645217061152473,0.2929642709184137,0.4099837803236052,0.6940800627373349,0.21108966415079386
imwbcnt,Estonia,2016,0.6654100399867213,0.425409269059428,0.28812972271873455,0.4043910256240958,0.6692962087892169,0.1095658513888974
imwbcnt,Estonia,2018,0.6530791931435803,0.40672051383256513,0.2885625306110341,0.39849123832956934,0.690296428782101,0.08925730649578323
imwbcnt,Estonia,2020,0.63207878303674,0.3421508170139047,0.31167480172774215,0.42936171773252635,0.6634225872255528,0.31116817705658695
imwbcnt,Estonia,2022,NA,NA,NA,NA,NA,NA
imwbcnt,Croatia,2002,NA,NA,NA,NA,NA,NA
imwbcnt,Croatia,2008,0.6963026304120236,0.19993604834898218,0.35451001311521735,0.44819351942592506,0.6101978859483022,0.43117371461785997
imwbcnt,Croatia,2010,0.669025183266438,0.1559917840797782,0.33218518521633134,0.42514725801928094,0.6537407806469628,0.2673917794479559
imwbcnt,Croatia,2012,NA,NA,NA,NA,NA,NA
imwbcnt,Croatia,2014,NA,NA,NA,NA,NA,NA
imwbcnt,Croatia,2016,NA,NA,NA,NA,NA,NA
imwbcnt,Croatia,2018,0.7482370973893301,0.12695923102614765,0.3995658768325232,0.4308251811719268,0.6673756628788599,0.2317610343709798
imwbcnt,Croatia,2020,0.7184107830117101,0.11307988304448671,0.3911670543484292,0.43807068089848644,0.6545663896951377,0.21550920717260866
imwbcnt,Croatia,2022,0.7148361362792687,0.1675036203868764,0.3636456120120667,0.42793800568483853,0.6650171933535188,0.26314935932548433
imwbcnt,Latvia,2002,NA,NA,NA,NA,NA,NA
imwbcnt,Latvia,2008,0.7229170039516017,0.3455082607712397,0.31936387577535585,0.41659249800804005,0.6597900410872313,0.16665733442731778
imwbcnt,Latvia,2010,NA,NA,NA,NA,NA,NA
imwbcnt,Latvia,2012,NA,NA,NA,NA,NA,NA
imwbcnt,Latvia,2014,NA,NA,NA,NA,NA,NA
imwbcnt,Latvia,2016,NA,NA,NA,NA,NA,NA
imwbcnt,Latvia,2018,0.6768005418020866,0.2122176941712625,0.3343521725124286,0.4123246189940205,0.7071389024088983,0.1415236168337042
imwbcnt,Latvia,2020,0.6453715229677413,0.21861061563665063,0.3388899486277627,0.42864050958310274,0.7221993598945236,0.19656689875424133
imwbcnt,Latvia,2022,NA,NA,NA,NA,NA,NA
imwbcnt,Romania,2002,NA,NA,NA,NA,NA,NA
imwbcnt,Romania,2008,0.7247891569587507,0.011316654555599825,0.3610826029187546,0.43346906984217626,0.6079738972806272,0.37968668161292807
imwbcnt,Romania,2010,NA,NA,NA,NA,NA,NA
imwbcnt,Romania,2012,NA,NA,NA,NA,NA,NA
imwbcnt,Romania,2014,NA,NA,NA,NA,NA,NA
imwbcnt,Romania,2016,NA,NA,NA,NA,NA,NA
imwbcnt,Romania,2018,NA,NA,NA,NA,NA,NA
imwbcnt,Romania,2020,NA,NA,NA,NA,NA,NA
imwbcnt,Romania,2022,NA,NA,NA,NA,NA,NA
imwbcnt,Russia,2002,NA,NA,NA,NA,NA,NA
imwbcnt,Russia,2008,0.7772898360844402,0.29053930289344543,0.3963656490306242,0.4221777942011576,0.6658429712223806,0.06904402211581875
imwbcnt,Russia,2010,0.7732000795081955,0.2995587068356887,0.39137468086942306,0.4250810642512483,0.6545428026555604,0.0752356193553357
imwbcnt,Russia,2012,0.7960238966905311,0.332386913271022,0.3965394990751956,0.4380327710925096,0.6576671127075491,0.06166832752411483
imwbcnt,Russia,2014,NA,NA,NA,NA,NA,NA
imwbcnt,Russia,2016,0.7830911835636111,0.33652472555434,0.37264171676234176,0.4286318468753524,0.6230763561635277,0.07929113690311407
imwbcnt,Russia,2018,NA,NA,NA,NA,NA,NA
imwbcnt,Russia,2020,NA,NA,NA,NA,NA,NA
imwbcnt,Russia,2022,NA,NA,NA,NA,NA,NA
imwbcnt,Slovakia,2002,NA,NA,NA,NA,NA,NA
